,Example
SLC19A2,-0.9195263128494298
SLC19A3,0.2284755365456287
SLC1A3,0.13134442832919913
SLC1A4,0.418882572544073
SLC1A5,1.1810788044348017
SLC1A7,0.5478678810212891
SLC20A1,1.0528897672779922
SLC20A2,-0.19944981735838763
SLC22A17,0.901455849812216
SLC22A18,1.1430320296748682
SLC22A23,-0.5853874587110937
SLC22A3,0.10196697506306007
SLC22A5,0.4973439619395239
SLC24A3,-0.34028305588760466
SLC25A1,1.4276408173085402
SLC25A10,0.4757638754159822
SLC25A11,-0.036422516230743884
SLC25A12,0.8208824952257479
SLC25A14,0.5844750878062046
SLC25A16,0.16837876030474042
SLC25A20,0.05964515372245005
SLC25A22,0.9292062324605112
SLC25A23,-0.12749445937476445
SLC25A24,-0.16035113352264196
SLC25A25,-0.8304824457357909
SLC25A27,0.2151396033210109
SLC25A28,1.1024146315993093
SLC25A29,1.1821158527262665
SLC25A3,-0.5253547338702491
SLC25A30,-0.9865849564719333
SLC25A32,-0.19774492668770782
SLC25A33,0.2509450835257767
SLC25A34,-0.3088821638433341
SLC25A35,0.6953300624053518
SLC25A36,-0.08723456928272944
SLC25A37,0.3738442098596515
SLC25A39,0.8831701535096483
SLC25A4,-1.0828407648884575
SLC25A42,0.4849029179605333
SLC25A43,0.7046833911364785
SLC25A44,0.09061431327316427
SLC25A45,0.6896656586021312
SLC25A46,-0.07429150689744546
SLC25A5,0.9692034536738916
SLC26A6,0.6959070024355258
SLC26A9,0.10731863693913463
SLC27A1,0.2156386904863674
SLC27A3,1.1743163975052524
SLC29A1,-0.27775829601346036
SLC29A2,-0.5573804857260694
SLC29A3,0.8503389858126461
SLC29A4,1.2494830868514724
SLC2A1,0.9368339291468557
SLC2A10,0.7270559417380698
SLC2A3,1.4839153722832465
SLC2A4,-0.8108242215951291
SLC2A4RG,0.3830525020482094
SLC2A5,0.2985833773762776
SLC2A8,0.33221590682414304
SLC30A1,0.8741343708571394
SLC30A2,0.9833859719073794
SLC30A5,0.17274423176574083
SLC30A6,0.15264840871170238
SLC30A9,-0.2998730991938614
SLC31A2,0.8430449849745498
SLC35A1,0.23763366506734185
SLC35A2,0.5875107576973406
SLC35A5,0.41301605870685854
SLC35B1,-0.8526646633323565
SLC35B2,0.5002581989666628
SLC35B3,0.7009215532516273
SLC35C1,0.7397179960357496
SLC35C2,0.8355289114307354
SLC35D2,0.33346085959382066
SLC35E2B,0.33899047752424405
SLC35E3,0.10457875275117434
SLC35E4,-0.041141033020609896
SLC35F1,0.04062483551615573
SLC35F2,0.6014741087691929
SLC35F5,0.39549648568278695
SLC35F6,0.9428978940848038
SLC35G2,0.5757333654011707
SLC36A1,1.1072966488102742
SLC36A2,-0.5839303990311171
SLC37A1,1.3172094618636745
SLC37A2,0.8761926996907862
SLC37A3,0.5766743422513101
SLC37A4,-0.16868348267683375
SLC38A1,1.013044129818585
SLC38A10,1.4390602152068297
SLC38A2,0.5202159317038548
SLC38A3,-1.3792733076412507
SLC38A4,-0.09253507199119504
SLC38A6,0.9302487556169307
SLC38A7,0.14233812174375937
SLC39A1,0.7629095672912833
SLC39A10,0.5858657401157724
SLC39A11,0.7257041985532904
SLC39A13,0.8065489795229213
SLC39A14,0.48966038920454036
SLC39A3,0.7902498229721928
SLC39A6,0.2607177019077751
SLC39A7,0.7712430520255915
SLC39A9,0.19324446744672352
SLC3A2,1.4116125561533304
SLC40A1,0.2573320621194144
SLC41A1,-0.407121633009357
SLC41A3,0.361770837294932
SLC43A1,0.4705148582003531
SLC43A2,0.49076390832148575
SLC43A3,1.3860056075875686
SLC44A2,0.8058599105534299
SLC44A5,-0.3255426945506382
SLC45A3,-0.5554429908295448
SLC46A3,0.31253305301688394
SLC47A1,-0.9045663799914974
SLC4A1AP,0.2546594700146043
SLC4A2,1.3540341534829916
SLC4A7,-0.3049855131164566
SLC50A1,0.9576740400002981
SLC52A2,1.5261139654527964
SLC6A1,-0.3123558698700174
SLC6A10P,0.4505111998328747
SLC6A6,0.5960326114019292
SLC6A8,0.5183010908061703
SLC6A9,0.7376875369019358
SLC7A1,1.324134747551918
SLC7A2,-1.0263264040783244
SLC7A5,0.8419996672214372
SLC7A6,0.07598091758754677
SLC7A7,1.2513773521093918
SLC7A8,0.5991787852066845
SLC8A3,0.189661731805991
SLC8B1,0.764729381491339
SLC9A1,1.3967444957556139
SLC9A2,-0.4834172443764958
SLC9A3R1,1.431584624705979
SLC9A3R2,0.5197872929255878
SLC9A6,0.09126470615316418
SLC9A7,-0.0046983852092707945
SLC9A9,0.9493604311601591
SLCO2A1,0.9861357665438745
SLCO2B1,1.1210979957037628
SLCO3A1,0.6900924861527902
SLCO4A1,0.7076982023349061
SLCO5A1,0.6382321690159303
SLED1,0.3343486033805341
SLFN11,0.7918905477829108
SLFN5,0.7486736802315832
SLIT2,-0.14864282823934571
SLIT3,0.8705421901756132
SLITRK4,0.4952703946296083
SLK,0.37804010749280836
SLMAP,-0.04353949097249554
SLMO2,-0.037937035802050545
SLMO2_ATP5E,0.5520684684125863
SLN,0.34348780735313866
SLPI,1.5922181297403752
SLTM,-0.010560255320522405
SLX1A_SULT1A3,1.071754580545761
SLX1B_SULT1A4,0.7522820985789278
SMAD1,0.7146173473841997
SMAD2,-0.058193502645476736
SMAD3,0.7073191731747164
SMAD7,-0.209494940565091
SMAD9,0.057573687432741494
SMAGP,0.296074012254236
SMAP1,0.08999960735785839
SMAP2,1.1335649758100323
SMARCA1,0.3699225927716543
SMARCA2,-0.26911995900426167
SMARCA4,0.8660054866682336
SMARCB1,0.593560465035186
SMARCC2,0.8158834844445861
SMARCD1,0.4357536617790281
SMARCD2,0.5242275636357081
SMARCD3,0.8136650274563366
SMARCE1,0.733319740990896
SMC1A,-0.21392085002332895
SMC3,0.06148700673600316
SMC4,0.16514169176082039
SMCHD1,0.4192658927344719
SMCO1,-2.346811861140334
SMCO4,1.3397203421006925
SMDT1,0.3746322826679487
SMG5,0.6317777330632683
SMG6,0.5331465113769329
SMG7,0.2994283423148818
SMG8,0.17349998217105744
SMG9,0.8890273737410743
SMIM10,0.5347203878215316
SMIM11,-0.18780269538120553
SMIM12,0.22149585351290735
SMIM14,0.7534448825836482
SMIM15,0.47894451809868865
SMIM19,-0.2765129120220706
SMIM20,-0.4892896022051758
SMIM3,0.9780228462401617
SMIM4,-0.261509336891228
SMIM7,0.7169382256727674
SMN2,-0.8437931048776137
SMNDC1,-0.01619135370045477
SMO,0.564553460577375
SMOC2,0.718529627364175
SMOX,0.6743535087186345
SMPD1,0.5332841293950432
SMPD3,0.7570938440415765
SMPD4,0.3493806581648018
SMPDL3A,0.013706767271646214
SMPX,0.23173884089412677
SMS,0.9844937415898563
SMTN,0.18019043760811915
SMTNL1,-0.594116626165432
SMTNL2,-0.28237891010065663
SMUG1,-0.42353589692654436
SMURF1,-0.44879481061289006
SMYD1,-0.22967333296697756
SMYD2,0.08392243349789696
SMYD5,0.7260809882324928
SNAI1,1.363192153959564
SNAI2,1.34463007397259
SNAI3,-0.09622199785116559
SNAI3_AS1,0.6444507546256288
SNAP23,0.033241362202493185
SNAP47,0.26149085465517574
SNAPC1,0.4076095577272869
SNAPC2,1.2235108485090134
SNAPC4,0.7420473957899121
SNAPC5,0.33253421654832416
SNAPIN,0.12176599477168981
SNCB,0.49224194447059766
SNCG,1.1200111681653833
SND1,0.8590727392205082
SNED1,0.7867195708142194
SNF8,0.6750553515754367
SNHG1,0.6452843043387988
SNHG11,0.8947096749905388
SNHG12,1.202990511076583
SNHG15,1.5720156784446009
SNHG16,-0.30613667288587454
SNHG17,0.9282340023278959
SNHG18,0.6530785752953499
SNHG19,0.8296130358748521
SNHG20,-0.08069543399056256
SNHG21,0.002799737411293579
SNHG25,0.9724937816770369
SNHG3,0.8110651540226743
SNHG5,0.012734921261114529
SNHG6,-0.10558297425482532
SNHG7,0.7071074451217796
SNHG8,0.5744595955658882
SNHG9,0.8037123090438545
SNN,0.5495051717118749
SNORA10,1.0186909215857953
SNORA13,0.6658792687651565
SNORA16A,0.5067175610448281
SNORA18,0.027474916082837142
SNORA20,0.33918939260216413
SNORA21,0.7327018416013414
SNORA24,1.006886985964576
SNORA25,0.5328436789949966
SNORA26,0.6464312178182365
SNORA27,0.29039495239821317
SNORA31,-1.9014719650709506
SNORA32,0.7695110209327185
SNORA33,1.209376668425742
SNORA4,0.38656519896793484
SNORA40,0.20992437449519707
SNORA41,0.41950418272727175
SNORA44,0.9399449800249671
SNORA45A,0.6406871834974666
SNORA45B,0.36022960644739055
SNORA48,0.6518002831029452
SNORA52,0.9559285694194302
SNORA53,-0.19299800482736312
SNORA57,1.1770733323079907
SNORA59A,0.10427139093648347
SNORA5A,-0.020188193950672506
SNORA61,0.7857600336316493
SNORA62,0.5242914337344629
SNORA63,0.5347273884255194
SNORA64,1.9677477371934773
SNORA65,0.4542299953263489
SNORA66,0.4405618198161163
SNORA67,1.4966214633203943
SNORA68,0.7336443345197292
SNORA70,0.7852502445228451
SNORA72,0.896936314828764
SNORA73B,0.7815358760533552
SNORA75,0.28268977789525007
SNORA76C,1.2440727455640634
SNORA78,1.1211445994445621
SNORA7A,0.30063078276951694
SNORA7B,0.2605029997729985
SNORA8,1.1123635047373592
SNORA9,0.24575124585553987
SNORD10,1.3304980269670135
SNORD100,1.2706741357995077
SNORD101,0.82175579692996
SNORD102,0.5075852047142373
SNORD104,0.9511924960336584
SNORD110,0.5564288990183213
SNORD114_3,0.4168853006584149
SNORD116_21,0.09527824388285977
SNORD15B,0.2659511111330944
SNORD16,0.2634268963115625
SNORD17,0.05926415335931223
SNORD18C,0.7110374362603642
SNORD19B,0.519477702563654
SNORD1C,0.3286300833335561
SNORD2,0.20187866750838274
SNORD21,0.641796150103916
SNORD22,0.31648524350434504
SNORD24,1.0622547912287696
SNORD25,-0.03659407979858287
SNORD26,0.07868690109447685
SNORD27,-0.5929220199376285
SNORD28,-0.5439336750003808
SNORD29,0.08497813392021714
SNORD30,0.41750109156605
SNORD31,0.22614429054781615
SNORD32A,1.1879292232340706
SNORD33,1.1861295241843484
SNORD34,1.589684813969331
SNORD35A,1.289999990166883
SNORD35B,0.8194572332745633
SNORD36A,1.0049654932246725
SNORD36B,0.6895328091884037
SNORD36C,0.9439471772451864
SNORD38A,0.8667805081861608
SNORD38B,0.6042528868946963
SNORD41,0.030393038185851817
SNORD42A,0.9700131680744092
SNORD44,0.7419625548531581
SNORD45A,-0.2549996063106227
SNORD45B,0.2584952633237749
SNORD46,0.06121730719508134
SNORD47,1.3216920860341337
SNORD48,0.4296308936880582
SNORD49A,0.22964824054541055
SNORD49B,0.17000231920608933
SNORD4A,0.30018827683157595
SNORD4B,0.4846479199060635
SNORD5,-0.1532681131885809
SNORD50A,1.2311032828982797
SNORD50B,1.0388042426112478
SNORD51,0.6527320275938068
SNORD52,0.8732977117938466
SNORD54,1.0725535006442186
SNORD55,0.8391103090236811
SNORD57,0.7859885710990544
SNORD58A,0.6367356294068731
SNORD58B,-0.18747825171062033
SNORD58C,0.5544057735689326
SNORD59A,0.1388938421508702
SNORD59B,-0.27113543191692635
SNORD6,0.6478513412285771
SNORD60,0.5450101956287507
SNORD62B,-0.016972686621990585
SNORD63,0.0485698026641932
SNORD65,1.3732203071142939
SNORD68,1.4456524530946684
SNORD69,0.6804716168244836
SNORD74,0.06636155905259006
SNORD76,1.3709404213907894
SNORD78,0.4081078573814772
SNORD79,0.6174243925473253
SNORD80,0.7922654935537206
SNORD81,0.6849467035074928
SNORD83A,0.590427842599609
SNORD83B,1.5737316392759881
SNORD84,0.6020384253450897
SNORD86,-0.026659262555801866
SNORD87,0.5060040979950808
SNORD89,0.635069652999282
SNORD93,0.5004702271654196
SNORD94,0.4977556404446439
SNORD95,0.3723684968208708
SNORD96A,0.3339252812171202
SNORD97,0.3648564646931531
SNORD99,0.8273852324993185
SNRK,0.30999147542848804
SNRNP25,0.09705043802150293
SNRNP27,-0.5450208382826744
SNRNP35,-0.030593960273446186
SNRNP40,0.7651456467126827
SNRNP70,0.9436385928836097
SNRPA,0.7246144843613989
SNRPA1,0.5057963745705052
SNRPB,0.7473164032222508
SNRPB2,0.33764300362256616
SNRPC,0.29957394709153995
SNRPD1,0.27577904346674087
SNRPD2,0.733864935751094
SNRPD3,0.9417750239149572
SNRPE,-0.4420397431031411
SNRPF,0.39161572237634656
SNRPG,0.4832954284737303
SNRPN,2.1991172397834067
SNTA1,-0.45627352734114357
SNTB1,-0.2905574167828018
SNUPN,-0.4813222613894128
SNW1,0.5500750521244959
SNX10,0.8414702949552814
SNX11,0.31267373319867486
SNX12,-0.25587582366840067
SNX17,1.2748518724437914
SNX18,0.45109993212231947
SNX19,-0.22403352727861892
SNX20,0.1264178178845521
SNX21,0.8469710482727626
SNX22,0.27187767895038384
SNX3,0.48788019606592403
SNX33,0.9746399251901381
SNX4,-0.10188731307999666
SNX5,0.07175841570247687
SNX6,0.49631943396355993
SNX7,0.6622136023613479
SNX9,0.48058234046144754
SOAT1,0.4605056332686067
SOCS1,2.158953450477161
SOCS2,0.7293387045100717
SOCS3,4.054916589027666
SOCS5,0.06863850711162045
SOCS6,0.01085053576006878
SOD2,0.4681530636879865
SOD3,1.869566773272958
SOGA1,0.644548452317731
SOGA3,-0.33635854523822495
SON,0.2123437658783116
SORBS1,-0.3174478462200625
SORBS2,0.7532301441161728
SORBS3,0.574333128441439
SORT1,0.35565710136396955
SOS1,0.2624467556484755
SOS2,-0.6453305249163335
SOWAHD,0.6067480604131616
SOX11,0.6475761745862199
SOX12,1.1798683677173363
SOX13,0.1848838139430926
SOX15,0.9946140051399401
SOX17,0.6312490150393297
SOX18,1.2579086918074376
SOX4,0.6403574376335777
SOX7,0.11816114175106485
SOX8,1.5811190304947118
SOX9,0.6449333770021006
SOX9_AS1,-0.9832296841311647
SP1,0.16326212381899863
SP100,2.135405485623266
SP110,1.7294881893294614
SP140L,0.5611476588198624
SP2,0.18329941287429508
SP3,-0.7342917170187397
SPA17,0.36154136940815
SPACA6P,0.45682929486709095
SPAG16,0.5351746067069789
SPAG5_AS1,-0.040555953446855586
SPAG7,0.11469257350949214
SPAG9,0.16127304367891426
SPARC,0.8702081363549923
SPARCL1,0.6156082132800584
SPATA13,0.5400841154379473
SPATA2,-0.5076448985758417
SPATA20,0.982444326947177
SPATA24,0.4737092827813156
SPATA2L,1.0496630390561885
SPATA33,0.7674289406803225
SPATC1L,0.715947306567648
SPATS2L,1.587573455171018
SPCS3,0.4603310369068172
SPDYA,0.25110464785964415
SPECC1L,0.033104310063852393
SPEG,-0.1923092756000404
SPESP1,0.4329172746339065
SPG11,0.2839905396865632
SPG20,0.16978488541784742
SPG21,1.3414012509681594
SPG7,0.31881223272653614
SPHAR,0.989676572077113
SPHK1,1.6769528519989154
SPHK2,0.8178623022347122
SPI1,2.211220918242212
SPIB,1.1892590800496399
SPIDR,0.8791874791866638
SPIN1,0.6151899925992996
SPIN2A,0.31427156753342605
SPIN2B,0.4275175706915808
SPINK2,0.20706339562128065
SPINT2,0.7879870124098075
SPIRE1,0.495452261988504
SPNS1,0.8130108697475003
SPNS2,1.1558274637568093
SPOCK1,0.4001256634100474
SPOCK2,0.28145894595635546
SPON1,1.955815395970933
SPON2,1.2308001773267958
SPOP,-0.7800342299259301
SPP1,2.4697212532059365
SPPL2A,0.8126711146970655
SPPL2B,0.5906203543352899
SPPL3,0.8456781168812395
SPR,-0.2909445822876493
SPRED1,0.5953751432591918
SPRED2,-0.025770280583956362
SPRY1,1.0851851868997464
SPRY2,0.06950446611295913
SPRY4,-0.2607200831221712
SPRYD3,0.8139184238251889
SPRYD7,-0.4853810190405663
SPSB1,0.4992356181332718
SPSB2,0.9260007937820125
SPSB3,0.22235196575277705
SPSB4,0.1885388086134625
SPTAN1,0.7994716823402643
SPTB,0.4683940371907047
SPTBN1,0.11471133329070726
SPTLC1,0.5844919402176996
SPTLC2,0.7836303616520724
SPTSSA,0.705121521801154
SQRDL,0.6294436052184724
SQSTM1,-0.02325380892273099
SRA1,0.8333326655911799
SRC,0.7764883844808788
SREBF1,0.7912525034241407
SREBF2,0.7831593028186292
SREK1,0.2694249740232899
SREK1IP1,-0.08016769996180306
SRF,-0.11169895364846738
SRGAP2,0.6837748562473913
SRGAP2B,0.5804992038417531
SRGAP2C,0.4874407064003152
SRGAP2D,0.5530894958387566
SRGN,0.9861666530218178
SRI,-0.005061888235788903
SRL,-0.4847540693731478
SRM,0.9257600293678054
SRP14,0.3595989619020332
SRP14_AS1,0.243245917554894
SRP19,0.6420352654592882
SRP54,0.15636349417532447
SRP68,0.7297015857926217
SRP72,-0.016176989471555103
SRP9,-0.6338537725326505
SRPK1,0.30480512747525035
SRPK2,0.4924220677675133
SRPK3,0.7666328689602828
SRPR,-0.0013670811041057718
SRPRB,0.8679241840528591
SRPX,2.612637924222585
SRPX2,1.0980405861372629
SRR,0.23860675781025203
SRRD,-0.20805058126485232
SRRM1,0.24636433476733588
SRRM5,0.746775176886092
SRRT,0.9857491212034131
SRSF1,-0.5303078312418816
SRSF10,0.5001068500467134
SRSF11,0.12230531915205667
SRSF2,0.3140909760878081
SRSF3,0.7096754344560585
SRSF4,0.30475425183451943
SRSF5,-0.7022567017638304
SRSF6,0.791330366337772
SRSF7,0.3902124822365707
SRSF8,0.25598898712485063
SRSF9,0.7588905811639011
SRXN1,0.6140530806207685
SS18,0.2853306907523723
SS18L1,-0.09782462762255673
SS18L2,0.7842821026344109
SSB,0.4410247714566995
SSBP1,0.39037803451751496
SSBP2,-0.6058476351079833
SSBP3,0.542692158059217
SSBP4,-0.6113725654687441
SSC5D,1.5202471182560438
SSFA2,0.14472755605941012
SSH2,0.6158350577320038
SSH3,1.1209097497051728
SSNA1,0.6002009463254421
SSPN,1.2246838994264073
SSR1,-0.4498700069831625
SSR2,0.8748871823115971
SSR3,0.0949684155031037
SSR4,1.574437166838333
SSRP1,0.4979998670760555
SSSCA1,0.6549853821402918
ST13,-0.6378280737891817
ST13P4,-0.5428269761911184
ST14,0.7116689637035019
ST20,0.886121219887493
ST3GAL1,0.035235915710789545
ST3GAL3,-0.9071341476110719
ST3GAL4,0.6457536923306899
ST3GAL5,-0.0696007473764495
ST3GAL6,0.11021058848266918
ST5,1.4330018908182667
ST6GAL1,0.08405676273817919
ST6GALNAC2,-0.5780056006861618
ST6GALNAC4,1.110467015638564
ST6GALNAC6,0.17524824552681872
ST7_AS1,0.591775073304494
ST8SIA2,1.0244823746594327
ST8SIA4,0.7362593328592671
ST8SIA5,0.5331757178246668
STAB1,1.7148715708717557
STAC3,0.004400750629315553
STAG2,0.06392577150061651
STAG3L4,0.46464291574295546
STAG3L5P_PVRIG2P_PILRB,0.36574553386177433
STAM,0.7120008821795805
STAMBPL1,0.6939346115783669
STARD10,0.2681182251949905
STARD13,0.688099753068512
STARD13_AS,0.6262144899443662
STARD3,1.1918408730338168
STARD5,0.4921286297494738
STARD7_AS1,0.0372516740614377
STAT1,2.832822631374661
STAT2,1.761939200315668
STAT3,1.7823459310793122
STAT5A,0.3183112952893219
STAT6,1.6771671352832562
STAU1,0.6370705553868055
STBD1,0.11145610321358745
STC1,1.2275471923224754
STC2,1.1847998953361332
STEAP1,1.0555166070901687
STEAP2,0.7316112017691384
STEAP3,0.24639290226204258
STEAP3_AS1,0.506424840190988
STEAP4,1.1293445780751306
STIM1,0.29814651748275267
STIM2,0.6824406602463307
STIP1,0.4597623881845574
STK10,0.9400951998691949
STK11,0.7407919438492678
STK11IP,0.7685470259079626
STK16,0.6521642465595698
STK17A,0.8741121038798585
STK17B,1.110024203315267
STK19,1.3062192814363234
STK24,0.13710029014944647
STK25,0.17067430200541
STK26,0.27350159239612204
STK3,0.22363458606095565
STK32C,0.7076718278407395
STK36,0.8619335193752492
STK38,-0.9439322989274465
STK38L,0.5496369454074292
STK39,0.7156602374595317
STK4,0.8089470865661987
STK40,1.1168821937058149
STMN1,0.8930836049355535
STMN2,0.4984133618041658
STMN3,1.2547732398642741
STOM,1.459816705015955
STOML1,0.6726533900936926
STOML2,-0.6803401273239178
STON2,0.5345194449021415
STRA13,0.7017859767067947
STRADA,0.7757651428151757
STRADB,-0.3810695154338015
STRIP1,-0.3129158166362924
STRIP2,0.2705259028853302
STRN3,0.6276766069582504
STRN4,0.6336578113333728
STS,0.5841321477963286
STT3A,0.4153787332852623
STUB1,2.039485678532679
STX10,0.7513840095161757
STX11,0.6179525332469137
STX12,0.793495962062392
STX16,-0.6692949429510284
STX16_NPEPL1,-0.629814909310872
STX17_AS1,0.3437741857258031
STX1A,0.8448209016042134
STX1B,0.9106970525300003
STX2,0.32936787250950417
STX4,1.106497660643183
STX5,0.8333097712482416
STXBP1,0.2806039357599077
STXBP3,0.4545053579063725
STYX,-0.3162973312406261
STYXL1,0.8534389446856941
SUCLA2,-0.8099115791598033
SUCLG1,-0.3367457003266079
SUCLG2,-0.6964744936801646
SUCO,0.22866707740332393
SUGP1,0.4437076301846441
SUGP2,0.5335066468342275
SULF1,0.8976207149874862
SULF2,0.23972926407267026
SULT1A1,0.8361042909872749
SUMF1,0.637477568697858
SUMF2,3.393363753826746
SUMO1,-0.6538632296127149
SUMO2,0.18479040188697038
SUMO3,0.24858944311540743
SUN1,0.3170210302067997
SUN2,0.6019520160868659
SUOX,-0.9957863683600992
SUPT20H,0.12545107728355775
SUPT4H1,0.6153486787653852
SUPT5H,0.8387366704166541
SUPT7L,0.18670896104566514
SUPV3L1,0.06173460097227634
SURF1,2.3821744693155686
SURF2,1.200768463372729
SURF4,1.0673550883204377
SURF6,0.4151436560355064
SUSD2,1.7865608963243926
SUSD3,0.7737980657724193
SUSD4,0.422556618522434
SUSD5,0.25504763753641746
SUSD6,0.9585691926415458
SUV420H1,-0.08756893961497036
SUV420H2,0.7791963350577754
SUZ12P1,0.6976759916266251
SVBP,0.7736688090818373
SVEP1,0.5353197076222557
SVIL,-0.6658534791732311
SVIL_AS1,0.05791020714764983
SVIP,0.07241795734067535
SWAP70,0.3478465198490557
SWI5,0.6273358221858762
SWSAP1,0.587127628634426
SYAP1,-0.10706616592735374
SYDE1,0.9617611800445149
SYF2,-1.624618525734657
SYK,0.7418637252250626
SYMPK,0.8102711157566576
SYN1,0.7812783133629078
SYNC,-0.21518911387553752
SYNCRIP,0.30046336462174095
SYNE2,-0.5269110555325329
SYNGAP1,0.9415134097613463
SYNGR1,0.20749445660911014
SYNGR2,0.6713233421762421
SYNJ2BP,-1.122543125370785
SYNJ2BP_COX16,-0.1717222369655116
SYNM,-2.2179686306662596
SYNPO,-1.3127681658157808
SYNPO2,0.40704379051743533
SYNPO2L,0.5611412536462757
SYPL1,-0.2243241793972246
SYPL2,-0.3373053762425826
SYS1,0.02678990747264587
SYT11,0.31582553940458835
SYTL2,1.349933671015886
SYTL3,0.3794702526344451
SYTL4,0.4267891831262087
SYVN1,0.6716106314730546
SZRD1,-0.08015478580754287
TAB1,0.4541452737694609
TAB2,-0.6731344534358139
TAB3,0.10617978764570646
TACC1,-0.03923882080318353
TACC2,-0.5103145893665086
TACC3,1.0301637623381943
TADA1,0.22934414786172663
TADA2A,0.046144896794344414
TADA3,0.6853410073072417
TAF1,0.04789518217557509
TAF10,0.583478545301106
TAF11,0.08827919927811179
TAF12,0.48083731062457646
TAF13,-0.4873771144540502
TAF15,0.18098123323046078
TAF1C,0.5848433922475356
TAF1D,0.6487201474016655
TAF3,-0.130651403400166
TAF6,0.7420466589887678
TAF6L,0.687346778233338
TAF7,-0.3013750839914904
TAF9,0.5423277212573181
TAGAP,0.7131840424657939
TAGLN,1.4782182166823477
TAGLN2,1.0670524634770278
TAL2,0.10808903112473289
TALDO1,0.5319271252598465
TANGO2,0.09444473883917182
TANK,0.2787806543087892
TAOK1,-0.11237289350339652
TAOK2,1.0048439006677923
TAP1,3.0960567332751556
TAP2,1.6452550647771949
TAPBP,1.516722273910844
TAPBPL,1.0447431181104623
TARBP1,0.22043287538029688
TARBP2,0.6896241595770243
TARP,0.546464570854543
TARS,0.5525515324372163
TARS2,0.2889244648197784
TARSL2,-0.4743456810567106
TATDN1,0.17009489139285838
TATDN3,-0.2332476249889437
TAZ,0.20749054017536395
TBC1D1,-0.532406599923092
TBC1D10A,0.8773067596299418
TBC1D10B,0.6858785649236414
TBC1D10C,0.7132732590836177
TBC1D13,-0.3925812715413932
TBC1D14,-0.5988645327045767
TBC1D15,0.3417723419437746
TBC1D16,0.3989799233328486
TBC1D17,0.31741121100758507
TBC1D2,0.8938021331262158
TBC1D22A,0.38515170173158575
TBC1D23,-0.3984081968817339
TBC1D2B,0.4682961709756901
TBC1D4,-0.6589235651757375
TBC1D5,0.3685779981124657
TBC1D7,0.06665744602856405
TBC1D8,-0.41312838777958083
TBC1D9,0.5835832395616056
TBC1D9B,0.5242782737915892
TBCA,0.5947190487229963
TBCB,0.7858754386315714
TBCC,0.5436384091214626
TBCD,0.8234618741881108
TBCEL,0.5658283178039378
TBK1,0.4653036612082009
TBKBP1,0.44590175147179867
TBL2,0.7826982560803641
TBL3,1.137457426868258
TBP,0.45181144840838394
TBRG1,0.20470803132245052
TBX1,-0.4338418133046167
TBX15,-0.20814133747427022
TBX2,0.751458899455393
TBX2_AS1,0.4162126235918746
TBX3,0.20155776860443209
TBXA2R,0.6594053481226732
TBXAS1,0.7148499768099847
TCAF1,-0.798598324726774
TCAF2,0.7240888823939882
TCAIM,-0.16405962583435452
TCAP,-0.15332743469926768
TCEA1,0.328607133245558
TCEA2,1.1389275131437482
TCEA3,-0.8315859566066166
TCEAL1,0.678494198875158
TCEAL3,0.5702198252090236
TCEAL4,0.47525813586845533
TCEAL5,0.8008880995760347
TCEAL7,1.5111460288635437
TCEAL8,0.992372295128332
TCEB1,-0.14941708012242438
TCEB2,0.14742416006113856
TCERG1,0.3895347174704038
TCF12,0.1698627697666244
TCF15,-0.40981515106325794
TCF19,0.29451918687187395
TCF25,0.8941184902434727
TCF3,0.3641803423259755
TCF4,-0.2029186390785167
TCF7,0.7909804652835762
TCF7L1,1.279542078715794
TCF7L2,0.3756075131103933
TCFL5,0.44589298917051345
TCHP,0.3227230243401735
TCIRG1,1.614512993395342
TCL1A,0.6987758261057697
TCN2,1.745719610884268
TCOF1,0.606222320221776
TCP1,-0.028575334932735785
TCP11L2,-0.2101282121913397
TCTA,1.0693085428912728
TCTN3,0.8010573582873048
TDO2,0.990297233770498
TDP2,0.5225373892152141
TDRD7,1.5248952202040853
TEAD1,-0.36015303794264764
TEAD2,1.1478786646487893
TEAD3,0.7479462849736485
TEAD4,1.0393438260130274
TECPR1,0.770902199960064
TECR,1.8033763796670654
TECRL,-0.48646592088409335
TEF,0.10939357781557657
TEFM,-0.01946661395981364
TEKT4P2,0.6543493671969998
TELO2,0.6425816075774415
TEN1_CDK3,0.984337318876346
TEP1,0.9273659684027817
TERF2,0.4009933511544097
TERF2IP,0.5850282662997568
TES,0.47791338770752345
TESC,0.3590725761524798
TESK1,0.5521272318258399
TESK2,-0.09838350488721748
TEX10,0.4257977335815273
TEX2,-0.20221486734975924
TEX264,0.6165518118248676
TEX30,-0.2846011686731975
TFAM,-0.2893815049215376
TFAP4,0.43060027629756537
TFB1M,0.8381689937885111
TFB2M,-0.0655021711739785
TFCP2,0.40805880402112216
TFDP1,0.1735041495368903
TFDP2,0.529918637695556
TFE3,1.3582475523985278
TFEB,0.2661365142897165
TFEC,0.49426898389482443
TFF3,0.7517685646703142
TFG,0.6342785837543685
TFIP11,0.028671190147043557
TFPI,0.9506762075115733
TFPI2,0.41575757747655473
TFPT,0.870748511777272
TFRC,-0.3298167983079541
TGFB1,2.1817597611348853
TGFB1I1,0.7446400981103565
TGFB2,0.9564498606788161
TGFB2_AS1,0.8810842980134336
TGFB2_OT1,1.5090238300429242
