,Example_Mi2
SKP1,6.0859307058970415
SKP1P2,2.2361000699832667
SKP2,1.432596869871338
SLA,1.4361846396364695
SLAIN2,3.8698570936408134
SLAMF6,0.5065986299436248
SLAMF7,1.1899393539016014
SLAMF8,1.3608393134595198
SLBP,2.123699785311192
SLC10A3,2.9529567627559046
SLC11A1,0.7685440161279901
SLC11A2,2.0316292692419484
SLC12A2,1.4932228990589425
SLC12A4,1.0145673718958579
SLC12A6,1.081831502558629
SLC12A7,3.2359030752851394
SLC12A9,1.7889911177756312
SLC14A1,0.7720673374582406
SLC15A3,3.6332870455053694
SLC15A4,3.859397504009117
SLC16A1,3.343632248426255
SLC16A10,2.7580799899627904
SLC16A2,1.873280187775016
SLC16A3,3.9584964166814913
SLC16A4,1.3416155874526259
SLC16A5,2.2747478129213925
SLC16A7,0.7105281643317883
SLC16A9,1.2986016630325758
SLC17A7,1.0847222163255694
SLC17A9,1.101818597548161
SLC18B1,1.71582768632981
SLC19A2,3.4541666613035686
SLC19A3,0.2938571152571771
SLC1A3,2.5755826265400614
SLC1A4,3.0508281891899696
SLC1A5,2.522958917428476
SLC1A7,2.3972808804257104
SLC20A1,3.351794925178533
SLC20A2,5.008389918078243
SLC22A17,1.5076884703589684
SLC22A18,1.1430320296748682
SLC22A23,1.1456252205544155
SLC22A3,2.8083450203263998
SLC22A5,2.524160581505306
SLC24A3,3.1370279107885537
SLC25A1,3.136029933386294
SLC25A10,1.377001495776897
SLC25A11,3.3243541374800376
SLC25A12,1.7566505896543845
SLC25A14,1.3648907045273075
SLC25A16,2.0608661395487973
SLC25A20,3.9607842026403386
SLC25A22,1.190375488594372
SLC25A23,4.533090270758861
SLC25A24,1.5850307796509313
SLC25A25,1.3270582055577935
SLC25A27,2.128326347931903
SLC25A28,5.23740112120339
SLC25A29,3.277447595925905
SLC25A3,7.721417164404812
SLC25A30,2.3597261447318787
SLC25A32,1.7491560760748912
SLC25A33,2.4384005073146398
SLC25A34,3.979058746749544
SLC25A35,1.0905049706098866
SLC25A36,2.221818871447511
SLC25A37,3.86720340805807
SLC25A39,3.7576961395484303
SLC25A4,7.2615442246179915
SLC25A42,4.128995099755897
SLC25A43,1.8360385338274356
SLC25A44,2.8084519484190476
SLC25A45,2.5545358990611997
SLC25A46,2.5224419502813245
SLC25A5,4.646007275090771
SLC26A6,1.5172724107609221
SLC26A9,0.5246736757909017
SLC27A1,3.812856550465472
SLC27A3,1.9582665249853606
SLC29A1,3.715494047343426
SLC29A2,4.186832463914171
SLC29A3,1.2979878816818269
SLC29A4,1.5591158503347058
SLC2A1,1.3322281107259935
SLC2A10,1.3174423778249063
SLC2A3,2.2791238180758024
SLC2A4,5.64637609936012
SLC2A4RG,5.384353682524655
SLC2A5,4.386541322216017
SLC2A8,2.539131949299201
SLC30A1,1.531860455244459
SLC30A2,1.1520809749528345
SLC30A5,1.9618726084602043
SLC30A6,1.996444293926694
SLC30A9,3.4252971617552816
SLC31A2,3.2369588084642604
SLC35A1,2.8290513034377622
SLC35A2,1.9221568056106868
SLC35A5,2.330805504768097
SLC35B1,2.3421679010874246
SLC35B2,1.79076574750547
SLC35B3,2.0158433802889117
SLC35C1,2.3884680442817428
SLC35C2,2.58529139298489
SLC35D2,0.8311053679736335
SLC35E2B,2.436876947845973
SLC35E3,2.148618606666121
SLC35E4,2.5647991312899943
SLC35F1,0.21272478507876988
SLC35F2,0.9763206213519514
SLC35F5,2.5587934321313193
SLC35F6,2.994834027539312
SLC35G2,1.436388328809662
SLC36A1,1.858105314308064
SLC36A2,4.227647189022874
SLC37A1,2.5584118489046332
SLC37A2,1.008571459829804
SLC37A3,2.0970107923817167
SLC37A4,2.743359108643055
SLC38A1,2.5885953321855126
SLC38A10,3.188086602335612
SLC38A2,5.4943718220449815
SLC38A3,2.0204727040215014
SLC38A4,1.8181882413000359
SLC38A6,1.0955765501344876
SLC38A7,2.1013379507131997
SLC39A1,4.027402303354925
SLC39A10,1.2375838523197655
SLC39A11,1.4934538058341311
SLC39A13,4.031650379166318
SLC39A14,1.883613140804597
SLC39A3,2.8930187535333896
SLC39A6,2.6276024010828514
SLC39A7,3.733613442920176
SLC39A9,1.8887238581904795
SLC3A2,4.851173560432976
SLC40A1,4.886230308194008
SLC41A1,4.096297372760052
SLC41A3,3.9881750063833765
SLC43A1,2.4705724615981492
SLC43A2,1.1189049600095013
SLC43A3,3.117509228719484
SLC44A2,4.922893965435603
SLC44A5,0.6743773901765602
SLC45A3,1.1013341565897894
SLC46A3,2.15443799122226
SLC47A1,2.6391209481451754
SLC4A1AP,2.755343072285114
SLC4A2,2.7568979158481763
SLC4A7,0.9598004963985709
SLC50A1,2.4904574777069697
SLC52A2,2.931594159621099
SLC6A1,0.6892365482438877
SLC6A10P,0.7223606862039427
SLC6A6,2.724604049949109
SLC6A8,3.538279080011526
SLC6A9,0.9275137107653287
SLC7A1,1.746899794565776
SLC7A2,1.8834090528348988
SLC7A5,3.1265516250104124
SLC7A6,2.9755958285457753
SLC7A7,1.7857914030307653
SLC7A8,2.326420705720213
SLC8A3,2.5551202168170417
SLC8B1,2.451311574776628
SLC9A1,2.784957002506373
SLC9A2,0.9878454970065108
SLC9A3R1,2.7680867728677954
SLC9A3R2,5.48798326999589
SLC9A6,2.226488661428309
SLC9A7,1.3634047808493024
SLC9A9,1.7434055894480827
SLCO2A1,1.3208722789498721
SLCO2B1,2.3659275869988385
SLCO3A1,2.0116707194897123
SLCO4A1,1.308326555736656
SLCO5A1,1.8334702523430964
SLED1,0.7293075610364141
SLFN11,2.1806664770374335
SLFN5,1.9334857322372618
SLIT2,1.1805516487879357
SLIT3,1.6047615948482736
SLITRK4,1.478319042744627
SLK,1.4026329627069745
SLMAP,4.035065195953121
SLMO2,2.638892008382258
SLMO2_ATP5E,0.5520684684125863
SLN,12.105745232324209
SLPI,1.5922181297403752
SLTM,3.0269815658200088
SLX1A_SULT1A3,1.071754580545761
SLX1B_SULT1A4,0.7522820985789278
SMAD1,3.127645984194008
SMAD2,1.5330692993988178
SMAD3,2.7568318837678754
SMAD7,2.3984209090331317
SMAD9,1.203023803162108
SMAGP,1.6763767328243235
SMAP1,3.1381615320055007
SMAP2,2.9231531149341454
SMARCA1,2.099529517471888
SMARCA2,2.270530968985291
SMARCA4,2.915553013102017
SMARCB1,2.624812399695139
SMARCC2,2.144616704310705
SMARCD1,2.5117671819980543
SMARCD2,2.5981909670303427
SMARCD3,4.695896901997274
SMARCE1,4.632746672493767
SMC1A,1.5952940658210528
SMC3,1.6633913125288964
SMC4,1.7782682285711902
SMCHD1,1.8607089879322054
SMCO1,3.9943384107100144
SMCO4,3.4606470613122293
SMDT1,4.6829415307936655
SMG5,3.777344636125059
SMG6,2.1908300756155086
SMG7,1.5984534003863968
SMG8,2.362848360035882
SMG9,1.826609678903737
SMIM10,2.0631285574486533
SMIM11,3.393554801779791
SMIM12,0.7983093643656015
SMIM14,1.744502239677178
SMIM15,2.626052930608455
SMIM19,3.8985691620654275
SMIM20,4.675671963827598
SMIM3,2.9121060709772184
SMIM4,4.7091465531871615
SMIM7,4.0554540267117485
SMN2,1.9380296588547308
SMNDC1,3.1908472626109816
SMO,1.7743040005478272
SMOC2,4.947325535102396
SMOX,1.6740893273842623
SMPD1,4.034554333834381
SMPD3,1.5793481356922732
SMPD4,2.65143609549787
SMPDL3A,3.170341846873534
SMPX,7.962033186239908
SMS,3.51088993450328
SMTN,3.8161769465257347
SMTNL1,7.085064431286868
SMTNL2,6.518905512958505
SMUG1,2.0310616786569753
SMURF1,1.0780174269460832
SMYD1,7.052834056252935
SMYD2,3.9567966843501208
SMYD5,3.032322615860954
SNAI1,1.7032890759506443
SNAI2,2.9551892218815152
SNAI3,3.3962661485163665
SNAI3_AS1,2.0653063372281166
SNAP23,3.468090563668882
SNAP47,3.930553952435841
SNAPC1,0.9511631631288608
SNAPC2,2.9466112544315126
SNAPC4,1.5309075802568655
SNAPC5,1.1283048881590538
SNAPIN,5.2552227155670925
SNCB,1.1414124934424026
SNCG,3.1116693053905364
SND1,3.460960610859887
SNED1,2.49081102261831
SNF8,3.72731908237145
SNHG1,4.091384742506697
SNHG11,2.524969149432347
SNHG12,2.542960717954811
SNHG15,3.2099966050125768
SNHG16,5.647421470753811
SNHG17,2.695868517054508
SNHG18,1.1040402622288814
SNHG19,1.907473368738797
SNHG20,2.0285403794494603
SNHG21,1.1479857039857237
SNHG25,3.1834691718114225
SNHG3,3.2612154913284184
SNHG5,6.481909378911684
SNHG6,7.1424950958175915
SNHG7,3.8765100432269946
SNHG8,4.922091080123132
SNHG9,3.488265509282806
SNN,4.3679443390972645
SNORA10,1.0754841799480461
SNORA13,0.8389057940402431
SNORA16A,1.3665902942660997
SNORA18,1.0384002348686066
SNORA20,0.5592246896637161
SNORA21,1.6983675837968386
SNORA24,1.8938982137067206
SNORA25,1.1314342883391186
SNORA26,0.7263704374480212
SNORA27,0.5857766096001105
SNORA31,1.4656675907763108
SNORA32,1.969803174392428
SNORA33,2.6326145683916202
SNORA4,1.7848297989062303
SNORA40,0.7780282841340522
SNORA41,0.41950418272727175
SNORA44,2.01506090256781
SNORA45A,0.6406871834974666
SNORA45B,0.6614615305935302
SNORA48,0.8809210899899504
SNORA52,1.7655015912966825
SNORA53,0.22091295736641048
SNORA57,1.3319045518437316
SNORA59A,0.5424446581791912
SNORA5A,0.36516893885980667
SNORA61,2.161643070004932
SNORA62,1.4323394724305034
SNORA63,0.987518892446466
SNORA64,2.0547636202373165
SNORA65,1.1761696189426367
SNORA66,0.7500705758741106
SNORA67,3.0706071490752107
SNORA68,0.7336443345197292
SNORA70,3.8831057197961685
SNORA72,0.9175809391677159
SNORA73B,0.7815358760533552
SNORA75,0.5246724174770749
SNORA76C,1.2440727455640634
SNORA78,1.121144599444562
SNORA7A,0.3492897010359091
SNORA7B,0.2605029997729985
SNORA8,2.1624238849942463
SNORA9,0.5019160312041251
SNORD10,2.485694167637503
SNORD100,1.5651977528009104
SNORD101,0.9158536996827871
SNORD102,2.9382027356252256
SNORD104,4.92207287857154
SNORD110,0.7647038623655998
SNORD114_3,0.41688530065841484
SNORD116_21,0.09527824388285978
SNORD15B,0.2659511111330944
SNORD16,0.26342689631156246
SNORD17,0.19755191660503169
SNORD18C,0.7120361556275348
SNORD19B,0.519477702563654
SNORD1C,0.3286300833335561
SNORD2,0.20187866750838274
SNORD21,1.1412070308593971
SNORD22,1.465182376249116
SNORD24,1.0643113041223833
SNORD25,0.9957756640553793
SNORD26,0.6804283335570271
SNORD27,0.36877794238896305
SNORD28,0.5515612340838968
SNORD29,2.352481198628782
SNORD30,1.2823931423356203
SNORD31,1.6618029325389265
SNORD32A,2.482321392077968
SNORD33,1.3004533029236323
SNORD34,2.152559480970205
SNORD35A,2.2960894741623084
SNORD35B,2.252291783607147
SNORD36A,2.8855377002591993
SNORD36B,0.6965505555288656
SNORD36C,0.9439471772451863
SNORD38A,2.3837940860442925
SNORD38B,0.9241401467749683
SNORD41,0.030393038185851817
SNORD42A,0.9700131680744092
SNORD44,1.752530204301882
SNORD45A,0.1279444200494205
SNORD45B,0.2584952633237749
SNORD46,0.7518356967469368
SNORD47,3.82591102606376
SNORD48,1.0005399190916207
SNORD49A,0.7562680820923606
SNORD49B,0.9614073559984401
SNORD4A,0.30018827683157595
SNORD4B,0.4846479199060635
SNORD5,2.408187682751935
SNORD50A,2.7390873923855037
SNORD50B,3.153720178927513
SNORD51,0.6527320275938068
SNORD52,1.1947098350323306
SNORD54,1.8716681860988211
SNORD55,1.6750901696507585
SNORD57,2.4335484017732862
SNORD58A,1.2197825672919969
SNORD58B,0.34277203742483286
SNORD58C,1.4919931743719006
SNORD59A,1.1344018368797746
SNORD59B,0.6842668969325104
SNORD6,0.6478513412285771
SNORD60,1.6467707830888971
SNORD62B,0.7618499750513954
SNORD63,0.048569802664193196
SNORD65,1.6487628957419447
SNORD68,3.2366552147450665
SNORD69,1.3043287945576887
SNORD74,0.3233552547597495
SNORD76,3.365686853367814
SNORD78,0.40810785738147715
SNORD79,2.439094010933209
SNORD80,2.7749013478387634
SNORD81,1.935951653668854
SNORD83A,0.590427842599609
SNORD83B,2.110133479562737
SNORD84,0.6020384253450897
SNORD86,0.5532576691853482
SNORD87,3.7958582337855464
SNORD89,1.338478790918659
SNORD93,0.6401782448949561
SNORD94,0.8860384733232455
SNORD95,0.3723684968208708
SNORD96A,0.5367777142956767
SNORD97,0.52557845494594
SNORD99,1.4001864239905943
SNRK,2.2712600486764516
SNRNP25,4.79098271105491
SNRNP27,4.395810012357782
SNRNP35,4.4588868746947234
SNRNP40,2.7317621631764855
SNRNP70,5.849596935967482
SNRPA,4.110228001527169
SNRPA1,2.0743758413343567
SNRPB,5.448064124531981
SNRPB2,2.9682266100766856
SNRPC,5.278055174858952
SNRPD1,3.061033506335595
SNRPD2,6.247671469284063
SNRPD3,1.453209946928997
SNRPE,1.8532405960134481
SNRPF,3.60237051260262
SNRPG,3.649312541450217
SNRPN,2.199117239783407
SNTA1,6.222894362790814
SNTB1,2.6751237480597947
SNUPN,2.2615500363464913
SNW1,3.702352465696256
SNX10,1.30562103038228
SNX11,2.1442281015083653
SNX12,2.710295111409908
SNX17,3.73765217583484
SNX18,2.32591196882618
SNX19,2.7750744572366024
SNX20,1.5452751527035853
SNX21,4.164621520064966
SNX22,0.49080074709742544
SNX3,4.587176587929395
SNX33,2.2103495481822937
SNX4,2.5682253130678583
SNX5,3.519283346724578
SNX6,3.4768124805840213
SNX7,1.2886636872449584
SNX9,3.3870417046722583
SOAT1,0.9872420503649916
SOCS1,2.6277208392673135
SOCS2,1.6080484432499005
SOCS3,5.119985637521227
SOCS5,2.0472557546395
SOCS6,2.7063019097174434
SOD2,6.40374853730045
SOD3,4.724812143724914
SOGA1,1.2341127605748605
SOGA3,1.2683760777305222
SON,3.6782870717847134
SORBS1,4.885535524507195
SORBS2,1.5820030667412193
SORBS3,3.7366023851507624
SORT1,4.2559127829605705
SOS1,2.3757852722195563
SOS2,3.4319434262500055
SOWAHD,0.652374075328068
SOX11,0.718545790461351
SOX12,2.0099785921388436
SOX13,2.8987547962226454
SOX15,1.5953883088610779
SOX17,1.9361673760544915
SOX18,4.567191960871158
SOX4,1.9557610316464908
SOX7,2.5909563064422665
SOX8,2.1829487339504365
SOX9,2.1794086847850043
SOX9_AS1,1.7247576877927395
SP1,1.8822679256449641
SP100,3.8063134699106653
SP110,2.1034784035496354
SP140L,1.4867426240744324
SP2,3.6427948266191694
SP3,1.6219333705818118
SPA17,0.6165401478425411
SPACA6P,0.6655052366746597
SPAG16,2.6427674465123747
SPAG5_AS1,2.6271109504561934
SPAG7,6.092245622309225
SPAG9,2.676362975705187
SPARC,0.9574711784837056
SPARCL1,6.066656889007818
SPATA13,1.2191380684685944
SPATA2,2.023437235682231
SPATA20,3.928159985942283
SPATA24,0.4737092827813156
SPATA2L,1.2672742534860648
SPATA33,1.6217440267086067
SPATC1L,1.865392359536845
SPATS2L,4.5362130998987595
SPCS3,3.699694968566902
SPDYA,0.6222772780579822
SPECC1L,1.8857876544699508
SPEG,4.783257415211226
SPESP1,1.3078892080718647
SPG11,1.9694709958618646
SPG20,2.5983970975780974
SPG21,4.322532519502309
SPG7,4.277204426738262
SPHAR,1.204577314024786
SPHK1,2.3076437107560093
SPHK2,2.0307853496166035
SPI1,3.3558921990037045
SPIB,1.2930420020887377
SPIDR,2.111532035255733
SPIN1,2.2967365411988205
SPIN2A,0.31427156753342605
SPIN2B,2.0408457458146567
SPINK2,0.20706339562128065
SPINT2,1.2137030485173335
SPIRE1,2.668632456121137
SPNS1,2.523080106616204
SPNS2,2.254859186792015
SPOCK1,1.9949523648408205
SPOCK2,1.4692285060237829
SPON1,2.0682094221550895
SPON2,3.7359209526980233
SPOP,0.5913992786643724
SPP1,2.4697212532059365
SPPL2A,2.49232620903714
SPPL2B,2.8013318059668717
SPPL3,2.6913637465012767
SPR,3.8073353745799325
SPRED1,1.6231532688370713
SPRED2,1.675188793681278
SPRY1,4.818160660820116
SPRY2,4.173060128814035
SPRY4,1.2581035241928449
SPRYD3,3.179028022649997
SPRYD7,2.469171665442922
SPSB1,3.3428434918607226
SPSB2,1.4565684014997802
SPSB3,5.2171262113525705
SPSB4,1.1399673043128875
SPTAN1,3.4755784842301862
SPTB,5.255096164962548
SPTBN1,4.030623330651595
SPTLC1,2.84453224722871
SPTLC2,1.7465965378644315
SPTSSA,4.04955873509789
SQRDL,3.937658357850523
SQSTM1,7.37859219046039
SRA1,4.126849120022786
SRC,1.2913706416815516
SREBF1,3.6057450045333312
SREBF2,3.2046360326403134
SREK1,2.3760227102020233
SREK1IP1,1.4164181927418986
SRF,3.3941564876960544
SRGAP2,2.010080307188201
SRGAP2B,1.5165453184191617
SRGAP2C,0.6687053877753681
SRGAP2D,0.5530894958387566
SRGN,3.5827106124585075
SRI,2.391107478263304
SRL,6.943282553573533
SRM,4.962792785542756
SRP14,2.7975700284786025
SRP14_AS1,2.056556926388731
SRP19,3.9268042319820795
SRP54,2.203118385848793
SRP68,1.406289110130944
SRP72,1.9022722588099017
SRP9,5.20858484140596
SRPK1,2.607552195334383
SRPK2,2.2236478431274374
SRPK3,5.881775487569372
SRPR,4.352634677036748
SRPRB,3.1013278827498567
SRPX,3.6829917692742877
SRPX2,1.4472116569978797
SRR,0.39728047611741457
SRRD,2.7138834244248238
SRRM1,3.608208296838809
SRRM5,2.401762088264608
SRRT,2.9637417413737195
SRSF1,2.5920410844292197
SRSF10,1.784912228293846
SRSF11,3.78104026721266
SRSF2,5.749994413822468
SRSF3,4.3191182444573135
SRSF4,5.486542157909997
SRSF5,4.646847617327757
SRSF6,3.633751498670362
SRSF7,2.792715211193569
SRSF8,3.2147387719165468
SRSF9,2.4847851575188042
SRXN1,3.4097090272796056
SS18,2.117962596416674
SS18L1,2.0298327789099497
SS18L2,3.5029940310870358
SSB,3.466373052681099
SSBP1,0.39037803451751496
SSBP2,1.0132178301000243
SSBP3,3.426500332226894
SSBP4,1.0707756554627814
SSC5D,2.8712419872944213
SSFA2,3.4194754489684174
SSH2,3.187071598628027
SSH3,2.537961366186155
SSNA1,5.422004064037129
SSPN,4.118357336149301
SSR1,1.6732791669077167
SSR2,5.241448160044356
SSR3,0.22917689765393282
SSR4,2.1357265918178574
SSRP1,3.6452779327798477
SSSCA1,3.807571672517302
ST13,3.977070956440512
ST13P4,3.144991121071202
ST14,0.7116689637035019
ST20,1.7324170390176215
ST3GAL1,3.1371605648307597
ST3GAL3,3.8366009846212594
ST3GAL4,1.2780132335331307
ST3GAL5,3.0978079874064477
ST3GAL6,1.7606662413958725
ST5,2.8372251311231866
ST6GAL1,2.281610058842304
ST6GALNAC2,2.271883205064255
ST6GALNAC4,3.7513030707122472
ST6GALNAC6,3.5940267151230576
ST7_AS1,1.6285563504397418
ST8SIA2,1.2181140172683371
ST8SIA4,1.0890414311482723
ST8SIA5,1.7716355302909874
STAB1,1.7148715708717555
STAC3,7.256445651291659
STAG2,2.557087859356868
STAG3L4,2.0480475677236316
STAG3L5P_PVRIG2P_PILRB,3.9631533751442745
STAM,2.5284625424969716
STAMBPL1,1.0789260978657695
STARD10,4.12055028748131
STARD13,1.683563060789713
STARD13_AS,0.6262144899443662
STARD3,2.8787951489730883
STARD5,1.1945139318741747
STARD7_AS1,1.925166427794504
STAT1,5.833833162847083
STAT2,4.292430886688489
STAT3,2.3309890412062475
STAT5A,2.43819878670603
STAT6,3.474525460365156
STAU1,4.864330782814347
STBD1,6.101739569653005
STC1,1.4497033877036476
STC2,1.6268608628513896
STEAP1,1.517584504766272
STEAP2,1.0480953158313675
STEAP3,3.4333933804291843
STEAP3_AS1,0.506424840190988
STEAP4,3.5551678899474
STIM1,5.044849293283035
STIM2,2.119401625139782
STIP1,4.442514036100395
STK10,1.680618085589064
STK11,4.595659214950713
STK11IP,1.3331689732624599
STK16,1.5258215872557235
STK17A,2.4748348644006395
STK17B,1.8882513766204525
STK19,3.248866904224239
STK24,1.4696283517475919
STK25,4.262325468762112
STK26,0.6466619521977797
STK3,1.9634380580405504
STK32C,0.8226965614094052
STK36,1.8302832900034873
STK38,0.918731239307877
STK38L,2.0925756806805595
STK39,1.7014230519544733
STK4,1.623038862550311
STK40,4.668290372142475
STMN1,2.603845980648025
STMN2,0.49841336180416584
STMN3,2.127819014534201
STOM,4.60527510489507
STOML1,2.493368686637361
STOML2,3.6878821146222744
STON2,1.720611237442171
STRA13,3.7418402677552636
STRADA,2.7015070615353682
STRADB,4.3535209754466
STRIP1,1.198599635763465
STRIP2,3.0943701070022915
STRN3,3.345393081143221
STRN4,2.9849414546548534
STS,1.7455505012667927
STT3A,1.5928754147994295
STUB1,2.46197263223602
STX10,2.976521714984234
STX11,1.0307139503568965
STX12,3.452762053654553
STX16,1.9437652195854702
STX16_NPEPL1,1.1208282209267437
STX17_AS1,1.0409856299132618
STX1A,1.3177644997403233
STX1B,1.0702135710396936
STX2,2.117652280426413
STX4,3.530618311936715
STX5,2.928352239222274
STXBP1,2.015180868129454
STXBP3,2.408393124572805
STYX,1.8331697506946183
STYXL1,1.7601598925094886
SUCLA2,4.377789128501692
SUCLG1,5.249872269587254
SUCLG2,4.088135298037819
SUCO,1.2108692294810457
SUGP1,1.9749701378984326
SUGP2,3.7057676913982447
SULF1,1.8002007400876798
SULF2,1.6232490990475226
SULT1A1,2.471299581005344
SUMF1,2.0507062363763917
SUMF2,4.648753913253711
SUMO1,4.280536267082828
SUMO2,4.906914837725609
SUMO3,5.864130102102549
SUN1,4.007918549541824
SUN2,3.3716805424603566
SUOX,3.0285692350599835
SUPT20H,1.3983665813457486
SUPT4H1,4.640307784106207
SUPT5H,3.169606685643402
SUPT7L,3.097947625021017
SUPV3L1,2.932688088973879
SURF1,2.382174469315569
SURF2,1.200768463372729
SURF4,3.8636182025581034
SURF6,3.5654135470213
SUSD2,2.1758189628838625
SUSD3,0.9541609624124405
SUSD4,0.6497862469575618
SUSD5,0.8859685955800675
SUSD6,2.8764306966186943
SUV420H1,1.9851363536433992
SUV420H2,1.7148785374675726
SUZ12P1,0.6976759916266251
SVBP,3.7929134366815758
SVEP1,1.0735072831512116
SVIL,5.808716068049024
SVIL_AS1,3.206996007437688
SVIP,2.047730091260577
SWAP70,1.8970651657189292
SWI5,2.881128861200532
SWSAP1,1.326945390547902
SYAP1,1.656229332251134
SYDE1,2.2920578264349145
SYF2,0.8874251068400985
SYK,1.0760876846196934
SYMPK,2.4766016417911243
SYN1,1.3693213552726038
SYNC,3.3445483376556195
SYNCRIP,1.1258038001804358
SYNE2,2.951229083718914
SYNGAP1,1.4964926770427538
SYNGR1,3.1047676735659064
SYNGR2,7.071762515999344
SYNJ2BP,1.466697938308975
SYNJ2BP_COX16,1.5587095547620455
SYNM,5.350775662081744
SYNPO,7.03684354711713
SYNPO2,7.853169198384018
SYNPO2L,6.579535693955469
SYPL1,1.3380995862758425
SYPL2,6.354157266929248
SYS1,3.074859830127113
SYT11,1.196078910288424
SYTL2,2.38938807465303
SYTL3,1.590006826575641
SYTL4,1.431063511884881
SYVN1,3.8861431525407912
SZRD1,3.7750768691422434
TAB1,3.2276850033331783
TAB2,3.6448814191533176
TAB3,2.150003177610069
TACC1,1.8233573388742654
TACC2,3.708560638078872
TACC3,1.4370995040853194
TADA1,2.2468925293510886
TADA2A,1.0284960163818648
TADA3,4.5792795800408905
TAF1,1.3831561456371864
TAF10,4.780559982638903
TAF11,3.067145637752152
TAF12,3.7521766766560605
TAF13,3.999146757899807
TAF15,2.4166400411549827
TAF1C,2.6684654644364794
TAF1D,3.1411716992917262
TAF3,2.175715515789395
TAF6,3.8091978812962637
TAF6L,2.785569760553682
TAF7,5.780148396417946
TAF9,4.5627629055764025
TAGAP,0.9964352917229998
TAGLN,5.966867741350232
TAGLN2,5.48088497639906
TAL2,1.8765765101301648
TALDO1,4.311209658443264
TANGO2,2.85468412897481
TANK,3.576430758544708
TAOK1,1.2307202266402724
TAOK2,2.97317703509614
TAP1,4.526460230872066
TAP2,2.852292953644805
TAPBP,4.898696367274324
TAPBPL,3.1527819539590727
TARBP1,1.9476129791257533
TARBP2,2.1341397701576175
TARP,0.546464570854543
TARS,3.189725231870844
TARS2,3.5050337681355193
TARSL2,2.7692294452804345
TATDN1,2.9599351108358745
TATDN3,2.0552721086135195
TAZ,3.744012956276589
TBC1D1,3.641386186159075
TBC1D10A,1.5617714657502104
TBC1D10B,4.269303047906193
TBC1D10C,0.7132732590836177
TBC1D13,2.339844016853756
TBC1D14,2.8657120631897333
TBC1D15,1.8270244689497859
TBC1D16,1.1383933751971689
TBC1D17,4.0207424409939545
TBC1D2,1.381928666632601
TBC1D22A,2.0391723800838837
TBC1D23,2.0441428005226965
TBC1D2B,1.6031882168976743
TBC1D4,3.752333363145951
TBC1D5,1.89793464788685
TBC1D7,1.7578081547057423
TBC1D8,3.086822428856122
TBC1D9,1.3556323734742473
TBC1D9B,3.422374993653683
TBCA,2.782401093259111
TBCB,4.422372267980547
TBCC,4.555726020887726
TBCD,2.02261128084875
TBCEL,1.5788347949782746
TBK1,2.297934293642761
TBKBP1,2.9126596190956104
TBL2,2.0654020615097717
TBL3,2.029855022488882
TBP,2.643272916845557
TBRG1,2.556588489507989
TBX1,3.999965194453034
TBX15,5.428357316791153
TBX2,2.7234424165751285
TBX2_AS1,1.0966140212114655
TBX3,2.1336796725791625
TBXA2R,1.4217009903183535
TBXAS1,0.9004179818933339
TCAF1,0.9571999253408904
TCAF2,0.8466308579425611
TCAIM,3.216999125306161
TCAP,11.527613496296949
TCEA1,3.0393791861703003
TCEA2,2.074465973272975
TCEA3,5.061173228343
TCEAL1,2.3605906846036406
TCEAL3,2.852271358098136
TCEAL4,4.7531807765229255
TCEAL5,0.8008880995760347
TCEAL7,2.960630054563741
TCEAL8,4.197600023314218
TCEB1,2.2285429194021518
TCEB2,5.410553274333426
TCERG1,2.999206648791308
TCF12,2.4638670038342467
TCF15,2.4054641137365183
TCF19,1.6511156845173856
TCF25,2.3007408871965747
TCF3,2.0909574850144135
TCF4,1.1435646229813434
TCF7,0.9716744861101141
TCF7L1,3.3655354731674025
TCF7L2,2.0279513194088064
TCFL5,2.0403012382602523
TCHP,2.1354146884583227
TCIRG1,3.330121817228874
TCL1A,0.6987758261057697
TCN2,2.437365484654443
TCOF1,2.0637443077483684
TCP1,5.338092951561477
TCP11L2,0.8069410313939536
TCTA,3.8875396131302478
TCTN3,2.206905967287076
TDO2,0.9902972337704979
TDP2,3.333062310846841
TDRD7,2.6042771973137224
TEAD1,4.00837162311877
TEAD2,3.0414516482519414
TEAD3,3.9566857859681166
TEAD4,4.409953350249718
TECPR1,2.1530112876649525
TECR,3.957514369342054
TECRL,3.9496443254491496
TEF,3.0374659937552404
TEFM,2.217145811758583
TEKT4P2,4.310582217061531
TELO2,1.8511181197915059
TEN1_CDK3,2.0453336126381902
TEP1,1.6937952887083292
TERF2,3.618611724658426
TERF2IP,5.3216369471068585
TES,2.154615070253945
TESC,0.9569505710727554
TESK1,4.59291096111539
TESK2,1.6177106076513055
TEX10,1.7857449298818053
TEX2,2.961336073378618
TEX264,3.6373150847744387
TEX30,1.5410259666493074
TFAM,1.797004278485308
TFAP4,1.5929190476996078
TFB1M,2.586112416627014
TFB2M,2.3742762842980345
TFCP2,2.6764018825402744
TFDP1,4.006508966933584
TFDP2,1.6025178123274002
TFE3,3.53323876790337
TFEB,4.0907433108496285
TFEC,0.5539718119518647
TFF3,0.7517685646703142
TFG,4.88692913304611
TFIP11,3.3114979234193997
TFPI,3.0220717106064785
TFPI2,0.8278394872240099
TFPT,3.294498731669168
TFRC,1.4841760958839396
TGFB1,3.5906435838868562
TGFB1I1,2.6485037290315376
